Learning rate;L2;Accuracy;Precision;Recall;F1;Confusion matrix
0.004953437377077341;2.3005885785245883E-4;0.75508;0.7396827783206795;0.7872;0.7627020113940239;0:,,Predicted Class,,,0,1,TotalActual Class,0,9037,3463,12500,1,2660,9840,12500,Total,11697,13303,
0.0027812161181303913;4.42574307940679E-5;0.74472;0.7325881995133819;0.7708;0.7512084827693747;0:,,Predicted Class,,,0,1,TotalActual Class,0,8983,3517,12500,1,2865,9635,12500,Total,11848,13152,
0.0013753633123653262;1.208129583298951E-5;0.75316;0.7568379190000811;0.746;0.751379879940373;0:,,Predicted Class,,,0,1,TotalActual Class,0,9504,2996,12500,1,3175,9325,12500,Total,12679,12321,
0.003936689297947402;1.2170021329873102E-4;0.74868;0.7817967546006709;0.68992;0.732990523139688;0:,,Predicted Class,,,0,1,TotalActual Class,0,10093,2407,12500,1,3876,8624,12500,Total,13969,11031,
0.003890974951502835;0.0011202834045243599;0.7524;0.773728960610793;0.71344;0.7423624406892533;0:,,Predicted Class,,,0,1,TotalActual Class,0,9892,2608,12500,1,3582,8918,12500,Total,13474,11526,
0.003188507478800946;0.0034867900589976328;0.72984;0.7995828988529718;0.61344;0.6942507922136714;0:,,Predicted Class,,,0,1,TotalActual Class,0,10578,1922,12500,1,4832,7668,12500,Total,15410,9590,
0.003905012808350098;1.19231063737968E-4;0.75096;0.7296149904845557;0.79744;0.7620212521978442;0:,,Predicted Class,,,0,1,TotalActual Class,0,8806,3694,12500,1,2532,9968,12500,Total,11338,13662,
0.005053380679188142;0.0023618357150403052;0.74616;0.7699596420424636;0.70208;0.7344547660892123;0:,,Predicted Class,,,0,1,TotalActual Class,0,9878,2622,12500,1,3724,8776,12500,Total,13602,11398,
0.0019361581225277277;6.49153098969174E-4;0.749;0.7407006418683784;0.76624;0.7532539027171562;0:,,Predicted Class,,,0,1,TotalActual Class,0,9147,3353,12500,1,2922,9578,12500,Total,12069,12931,
0.0020754960180795097;2.3400503964636428E-4;0.75328;0.7466884837151316;0.76664;0.7565327228230836;0:,,Predicted Class,,,0,1,TotalActual Class,0,9249,3251,12500,1,2917,9583,12500,Total,12166,12834,
0.0034949791644147393;1.4122845874412176E-4;0.75144;0.7401803454073055;0.77488;0.7571328070038302;0:,,Predicted Class,,,0,1,TotalActual Class,0,9100,3400,12500,1,2814,9686,12500,Total,11914,13086,
0.0031872646344016475;0.005173724799857961;0.73292;0.7817126269956458;0.64632;0.7075979855485001;0:,,Predicted Class,,,0,1,TotalActual Class,0,10244,2256,12500,1,4421,8079,12500,Total,14665,10335,
0.001130211729601805;1.8786430799746566E-5;0.75196;0.777317953684952;0.70624;0.7400762878819633;0:,,Predicted Class,,,0,1,TotalActual Class,0,9971,2529,12500,1,3672,8828,12500,Total,13643,11357,
0.001508555503035626;0.0012844591380702416;0.74528;0.7335110434120335;0.77048;0.7515411626999611;0:,,Predicted Class,,,0,1,TotalActual Class,0,9001,3499,12500,1,2869,9631,12500,Total,11870,13130,
0.0016041501875327805;2.3774400768869773E-4;0.74876;0.7241727344820128;0.8036;0.7618216980774336;0:,,Predicted Class,,,0,1,TotalActual Class,0,8674,3826,12500,1,2455,10045,12500,Total,11129,13871,
0.009730757916106494;5.0205275551914725E-5;0.74852;0.7519669072917512;0.74168;0.7467880301260623;0:,,Predicted Class,,,0,1,TotalActual Class,0,9442,3058,12500,1,3229,9271,12500,Total,12671,12329,
0.0013737479793391614;0.002699033006049332;0.73736;0.7791157102539982;0.66256;0.716126242974492;0:,,Predicted Class,,,0,1,TotalActual Class,0,10152,2348,12500,1,4218,8282,12500,Total,14370,10630,
0.006399387646994885;0.002256022994209774;0.74692;0.7721541310290098;0.70056;0.7346168365420913;0:,,Predicted Class,,,0,1,TotalActual Class,0,9916,2584,12500,1,3743,8757,12500,Total,13659,11341,
0.00537274501094307;7.787099435444473E-5;0.74592;0.7282447282447282;0.78464;0.7553912507701787;0:,,Predicted Class,,,0,1,TotalActual Class,0,8840,3660,12500,1,2692,9808,12500,Total,11532,13468,
0.002382841722920801;0.00724203796289573;0.70584;0.8221888304532933;0.52528;0.6410231377526115;0:,,Predicted Class,,,0,1,TotalActual Class,0,11080,1420,12500,1,5934,6566,12500,Total,17014,7986,
0.0010986074416769092;5.210023740140873E-4;0.74716;0.7449845373086987;0.7516;0.7482776472462268;0:,,Predicted Class,,,0,1,TotalActual Class,0,9284,3216,12500,1,3105,9395,12500,Total,12389,12611,
0.0019811777048724874;0.0016472115162464245;0.74532;0.755010395010395;0.72632;0.7403873598369012;0:,,Predicted Class,,,0,1,TotalActual Class,0,9554,2946,12500,1,3421,9079,12500,Total,12975,12025,
0.001312532241489485;8.148924410146576E-4;0.7452;0.7455929487179487;0.7444;0.7449959967974379;0:,,Predicted Class,,,0,1,TotalActual Class,0,9325,3175,12500,1,3195,9305,12500,Total,12520,12480,
0.0013127550796976034;3.125850694700831E-5;0.75464;0.7633625682607976;0.73808;0.7505084194256895;0:,,Predicted Class,,,0,1,TotalActual Class,0,9640,2860,12500,1,3274,9226,12500,Total,12914,12086,
0.00173843774520771;0.004531469430154651;0.72376;0.7897845006216329;0.60984;0.6882448537378116;0:,,Predicted Class,,,0,1,TotalActual Class,0,10471,2029,12500,1,4877,7623,12500,Total,15348,9652,
0.0010151538096093706;2.5897902178908036E-5;0.74828;0.7298037763791189;0.78848;0.7580080753701212;0:,,Predicted Class,,,0,1,TotalActual Class,0,8851,3649,12500,1,2644,9856,12500,Total,11495,13505,
0.00587149798249964;5.470408223689117E-5;0.74712;0.76666091160221;0.71048;0.7375020760670984;0:,,Predicted Class,,,0,1,TotalActual Class,0,9797,2703,12500,1,3619,8881,12500,Total,13416,11584,
0.005710347396500671;1.1337460111929953E-5;0.74204;0.72894438138479;0.77064;0.7492125218743924;0:,,Predicted Class,,,0,1,TotalActual Class,0,8918,3582,12500,1,2867,9633,12500,Total,11785,13215,
